"Name","Ruapuna Road Car Fun Day"
"Section Time","Engine Speed","MAP","MGP","BAP","TP (Main)","Inj Duty Cycle","Inj Duty Cycle (Sec)","Injector PW","ECT","IAT","Batt Voltage","Gear","Injector Timing","Ign Angle","Inlet / LH Posn","Inlet RH Posn","WideBand","Speed (DI1)","Dwell Time"
"s"," RPM"," kPa","kPa"," kPa"," %"," %","%","ms","°C","°C"," V",""," °BTDC","° BTDC","°","°","AFR","kph","ms"

"-172.37","3288","36","-64","100.9","8.6","6.7","0","2.46","94","34","13.81","3","470","46.1","7.8","7.7","14.3","69","3.68"
"-172.35","3286","35","-65","100.9","8.6","6.4","0","2.368","94","34","13.81","3","470","45.5","7.7","7.6","14.2","69","3.68"
"-172.33","3275","34","-66","100.9","8.6","6.3","0","2.307","94","34","13.81","3","470","45.5","7.7","7.6","14","69","3.659"
"-172.31","3275","33","-67","100.9","8.6","6.3","0","2.307","94","34","13.81","3","470","45.5","7.7","7.6","13.9","69","3.659"
"-172.29","3272","33","-67","100.9","8.6","6.1","0","2.248","94","34","13.81","3","470","45.5","7.7","7.6","13.6","68","3.667"
"-172.27","3275","32","-68","100.9","8.5","6.1","0","2.248","94","34","13.81","3","470","45.5","7.6","7.7","13.5","68","3.667"
"-172.25","3273","32","-68","100.9","8.6","5.9","0","2.193","94","34","13.81","3","470","45.5","7.6","7.6","13.3","68","3.675"
"-172.23","3283","32","-68","100.9","8.5","5.9","0","2.193","94","34","13.81","3","470","45.5","7.6","7.6","13.1","68","3.675"
"-172.21","3284","32","-68","100.9","8.6","6","0","2.193","94","34","13.81","3","470","45.5","7.5","7.5","12.9","68","3.678"
"-172.19","3283","31","-69","100.9","8.6","6","0","2.193","94","34","13.81","3","470","45.5","7.6","7.5","12.9","68","3.678"
"-172.17","3281","31","-69","100.9","8.5","5.6","0","2.078","94","34","13.81","3","470","45.5","7.6","7.5","12.9","68","3.678"
"-172.15","3277","31","-69","100.9","8.5","5.6","0","2.078","94","34","13.81","3","470","45.5","7.6","7.6","12.9","68","3.672"
"-172.13","3261","31","-69","100.9","8.1","5.6","0","2.084","94","34","13.81","3","470","45.5","7.6","7.6","13","68","3.672"
"-172.11","3253","30","-70","100.9","7.4","5.6","0","2.084","94","34","13.81","3","470","45.5","7.7","7.7","13","68","3.68"
"-172.09","3245","30","-70","100.9","7.3","5.4","0","2.028","94","34","13.81","3","470","45.5","7.7","7.9","13.1","68","3.68"
"-172.07","3239","29","-71","100.9","7.1","5.3","0","1.987","94","34","13.81","3","470","45.5","7.8","7.9","13.2","68","3.674"
"-172.05","3244","29","-71","100.9","7.1","5.3","0","1.974","94","34","13.81","3","470","45.5","7.8","8","13.3","68","3.674"
"-172.03","3245","28","-72","100.9","7.1","5.1","0","1.926","94","34","13.81","3","470","45.5","7.8","8","13.4","68","3.789"
"-172.01","3246","28","-72","100.9","7.1","5.2","0","1.926","94","34","13.81","3","470","45.5","7.8","7.9","13.5","68","3.776"
"-171.99","3241","28","-72","100.9","7.1","5.2","0","1.926","94","34","13.81","3","470","45.5","7.8","7.8","13.6","68","3.776"
"-171.97","3231","28","-72","100.9","7.1","5.2","0","1.926","94","34","13.81","3","470","45.5","7.8","7.8","13.7","68","3.781"
"-171.95","3229","27","-73","100.9","7.1","5","0","1.884","94","34","13.81","3","470","45.5","7.9","7.8","13.8","68","3.781"
"-171.93","3233","27","-73","100.9","7.1","5","0","1.881","94","34","13.81","3","470","45.5","7.9","8","13.8","68","3.794"
"-171.91","3240","27","-73","100.9","7.1","5","0","1.881","94","34","13.84","3","470","45.5","7.9","8","13.8","68","3.794"
"-171.89","3248","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","8","13.9","68","3.685"
"-171.87","3257","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","8.1","13.9","68","3.688"
"-171.85","3257","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","8","13.9","68","3.688"
"-171.83","3258","27","-73","100.9","7.1","5.1","0","1.878","94","34","13.84","3","470","45.5","7.9","8","13.9","68","3.683"
"-171.81","3250","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","7.9","13.9","68","3.787"
"-171.79","3238","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","8","13.9","67","3.787"
"-171.77","3233","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","7.9","7.9","13.9","67","3.778"
"-171.75","3227","27","-73","100.9","7.1","5","0","1.878","94","34","13.84","3","470","45.5","8","7.9","13.9","67","3.778"
"-171.73","3210","27","-73","100.9","7.3","5","0","1.878","94","34","13.84","3","470","45.5","8","8","14","67","3.781"
"-171.71","3198","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.1","8.2","14","67","3.781"
"-171.69","3192","27","-73","100.9","7.3","4.9","0","1.881","94","34","13.81","3","470","45.5","8.1","8.2","14","67","3.797"
"-171.67","3188","27","-73","100.9","7.3","5","0","1.886","94","34","13.81","3","470","45.5","8.1","8.3","14.1","67","3.797"
"-171.65","3183","27","-73","100.9","7.3","5","0","1.886","94","34","13.81","3","470","45.5","8.1","8.4","14.1","67","3.789"
"-171.63","3177","27","-73","100.9","7.3","4.9","0","1.886","94","34","13.81","3","470","45.5","8.1","8.3","14.1","67","3.789"
"-171.61","3177","27","-73","100.9","7.3","4.9","0","1.886","94","34","13.81","3","470","45.5","8.1","8.3","14.2","67","3.789"
"-171.59","3183","27","-73","100.9","7.3","5","0","1.886","94","34","13.81","3","470","45.5","8.1","8.2","14.2","67","3.792"
"-171.57","3192","27","-73","100.9","7.3","5","0","1.886","94","34","13.81","3","470","45.5","8.1","8.3","14.2","67","3.792"
"-171.55","3199","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.2","8.3","14.2","67","3.787"
"-171.53","3205","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.2","8.3","14.2","66","3.787"
"-171.51","3206","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.4","8.3","14.2","66","3.79"
"-171.49","3201","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.4","8.3","14.2","66","3.79"
"-171.47","3200","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.5","8.3","14.2","66","3.786"
"-171.45","3205","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.5","8.4","14.2","66","3.786"
"-171.43","3201","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.5","8.4","14.2","66","3.79"
"-171.41","3195","27","-73","100.9","7.3","5","0","1.881","94","34","13.81","3","470","45.5","8.5","8.7","14.2","66","3.79"
"-171.39","3187","27","-73","100.9","7.3","5","0","1.886","94","34","13.81","3","470","45.5","8.5","8.8","14.3","66","3.784"
"-171.37","3175","27","-73","100.9","7.3","4.9","0","1.886","94","34","13.81","3","470","45.5","8.5","8.8","14.3","66","3.778"
"-171.35","3168","27","-73","100.9","7.3","4.9","0","1.886","94","34","13.81","3","470","45.5","8.5","8.7","14.3","66","3.778"
"-171.33","3162","27","-73","100.9","7.3","4.9","0","1.892","94","34","13.81","3","470","45.5","8.6","8.5","14.4","66","3.768"
"-171.31","3150","27","-73","100.9","7.3","4.9","0","1.892","94","34","13.81","3","470","45.5","8.6","8.5","14.4","66","3.768"
"-171.29","3141","27","-73","100.9","7.3","4.9","0","1.892","94","34","13.81","3","470","45.5","8.7","8.6","14.4","66","3.774"
"-171.27","3141","27","-73","100.9","7.3","4.9","0","1.892","94","34","13.84","3","470","45.5","8.7","8.8","14.4","66","3.774"
"-171.25","3142","27","-73","100.9","7.3","5","0","1.934","94","34","13.84","3","470","45.5","8.8","8.8","14.4","66","3.77"
"-171.23","3142","28","-72","100.9","7.3","5","0","1.937","94","34","13.84","3","470","45.5","8.8","8.9","14.5","66","3.77"
"-171.21","3139","28","-72","100.9","7.3","5","0","1.931","94","34","13.84","3","470","45.5","8.8","8.8","14.5","66","3.776"
"-171.19","3137","28","-72","100.9","7.3","5","0","1.931","94","34","13.84","3","470","45.5","8.9","8.8","14.5","66","3.776"
"-171.17","3147","27","-73","100.9","7.3","4.9","0","1.889","94","34","13.84","3","470","45.5","8.9","8.9","14.5","66","3.778"
"-171.15","3144","27","-73","100.9","7.3","4.9","0","1.889","94","34","13.84","3","470","45.5","8.9","8.8","14.5","66","3.778"
"-171.13","3143","27","-73","100.9","7.3","5","0","1.934","94","34","13.84","3","470","45.5","8.9","8.9","14.5","66","3.755"
"-171.11","3141","27","-73","100.9","7.3","4.9","0","1.889","94","34","13.84","3","470","45.5","9","8.9","14.5","66","3.755"
"-171.09","3138","27","-73","100.9","7.1","4.9","0","1.896","94","34","13.84","3","470","45.5","9","9","14.5","65","3.771"
"-171.07","3137","27","-73","100.9","7.1","4.9","0","1.896","94","34","13.84","3","470","45.5","9.1","9.1","14.5","65","3.773"
"-171.05","3132","27","-73","100.9","7.1","4.9","0","1.896","94","34","13.84","3","470","45.5","9.1","9.1","14.5","65","3.773"
"-171.03","3134","27","-73","100.9","7.1","4.9","0","1.896","94","34","13.84","3","470","45.5","9.1","9.2","14.5","65","3.774"
"-171.01","3132","27","-73","100.9","7.1","4.9","0","1.9","94","33","13.84","3","470","46","9.1","9.2","14.4","65","3.774"
"-170.99","3121","27","-73","100.9","7.1","4.9","0","1.9","94","33","13.84","3","470","46","9.1","9.1","14.4","65","3.874"
"-170.97","3120","27","-73","100.9","7.1","4.9","0","1.9","94","33","13.84","3","470","46","9.1","9.1","14.4","65","3.874"
"-170.95","3117","27","-73","100.9","7.1","4.9","0","1.9","94","33","13.84","3","470","46","9","9.1","14.4","65","3.893"
"-170.93","3117","27","-73","100.9","7.1","4.9","0","1.9","94","33","13.84","3","470","46","9","9.1","14.4","65","3.893"
"-170.91","3110","27","-73","100.9","7","4.9","0","1.9","94","33","13.84","3","470","46","9","9.1","14.4","65","3.89"
"-170.89","3109","27","-73","100.9","7","4.9","0","1.9","94","33","13.84","3","470","46","9","9.2","14.3","65","3.89"
"-170.87","3106","27","-73","100.9","7","4.9","0","1.9","94","33","13.84","3","470","46","9.1","9.1","14.3","65","3.88"
"-170.85","3107","27","-73","100.9","7","4.9","0","1.9","94","33","13.84","3","470","46","9.1","9.2","14.3","65","3.88"
"-170.83","3106","27","-73","100.9","7","4.9","0","1.9","94","33","13.84","3","470","46","9.2","9.2","14.3","65","3.878"
"-170.81","3104","27","-73","100.9","7","4.9","0","1.907","94","33","13.84","3","470","46","9.2","9.1","14.3","65","3.878"
"-170.79","3102","27","-73","100.9","7","4.9","0","1.907","94","33","13.84","3","470","46","9.3","9.1","14.3","65","3.875"
"-170.77","3100","27","-73","100.9","7","4.9","0","1.907","94","33","13.84","3","470","46","9.3","9.3","14.3","65","3.875"
"-170.75","3102","27","-73","100.9","7","4.9","0","1.913","94","33","13.84","3","470","46","9.4","9.3","14.3","65","3.901"
"-170.73","3098","27","-73","100.9","7","4.9","0","1.907","94","33","13.84","3","470","46","9.4","9.4","14.3","64","3.901"
"-170.71","3098","27","-73","100.9","7","4.9","0","1.91","94","33","13.84","3","470","46","9.4","9.4","14.3","64","3.878"
"-170.69","3095","27","-73","100.9","7","4.9","0","1.913","94","33","13.84","3","470","46","9.4","9.4","14.3","64","3.878"
"-170.67","3089","26","-74","100.9","6.9","4.8","0","1.868","94","33","13.84","3","470","46","9.5","9.4","14.2","64","3.886"
"-170.65","3081","26","-74","100.9","6.9","4.8","0","1.868","94","33","13.84","3","470","46","9.5","9.5","14.2","64","3.886"
"-170.63","3079","26","-74","100.9","6.9","4.8","0","1.873","94","33","13.84","3","470","46","9.6","9.6","14.2","64","3.878"
"-170.61","3078","26","-74","100.8","6.9","4.8","0","1.873","94","33","13.84","3","470","46","9.6","9.6","14.2","64","3.878"
"-170.59","3075","26","-74","100.8","6.9","4.8","0","1.873","94","33","13.84","3","470","46","9.6","9.7","14.2","64","3.886"
"-170.57","3071","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.6","9.7","14.2","64","3.87"
"-170.55","3063","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.7","9.7","14.1","64","3.87"
"-170.53","3054","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.7","9.7","14.1","64","3.883"
"-170.51","3054","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.6","9.6","14.1","64","3.883"
"-170.49","3063","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.6","9.5","14.1","64","3.882"
"-170.47","3063","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.6","9.6","14.1","64","3.882"
"-170.45","3059","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.7","9.7","14.1","64","3.875"
"-170.43","3054","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.8","9.8","14.1","64","3.875"
"-170.41","3053","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.8","9.9","14.1","64","3.885"
"-170.39","3044","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.9","9.9","14.1","64","3.885"
"-170.37","3038","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.9","9.9","14.1","63","3.878"
"-170.35","3036","26","-74","100.8","6.9","4.7","0","1.873","94","33","13.84","3","470","46","9.9","10","14.1","63","3.878"
"-170.33","3027","26","-74","100.8","6.9","4.7","0","1.88","94","33","13.84","3","470","46","10","10.1","14.1","63","3.878"
"-170.31","3023","26","-74","100.8","6.9","4.7","0","1.88","94","33","13.84","3","470","46","10","10.3","14.1","63","3.878"
"-170.29","3017","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10","10.3","14.1","63","3.874"
"-170.27","3019","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10","10.1","14.2","63","3.874"
"-170.25","3010","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10","10.1","14.2","63","3.885"
"-170.23","3010","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10","10","14.2","63","3.885"
"-170.21","3010","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.1","10","14.2","63","3.885"
"-170.19","3011","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.1","10","14.2","63","3.885"
"-170.17","3010","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.1","10.1","14.2","63","3.872"
"-170.15","3012","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.1","10","14.3","63","3.872"
"-170.13","3006","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.2","10","14.3","63","3.888"
"-170.11","3000","26","-74","100.8","6.9","4.7","0","1.886","94","33","13.84","3","470","46","10.2","10.1","14.3","63","3.888"
"-170.09","2992","26","-74","100.8","6.9","4.7","0","1.891","94","33","13.84","3","470","46","10.2","10.2","14.3","63","3.885"
"-170.07","2992","26","-74","100.8","6.9","4.7","0","1.891","94","33","13.84","3","470","46","10.2","10.2","14.2","63","3.885"
"-170.05","2991","26","-74","100.8","6.9","4.7","0","1.891","94","33","13.84","3","470","46","10.2","10.2","14.2","63","3.882"
"-170.03","2992","26","-74","100.8","6.9","4.7","0","1.891","94","33","13.84","3","470","46","10.1","10","14.2","63","3.882"
"-170.01","2992","26","-74","100.8","6.9","4.7","0","1.891","94","33","13.84","3","470","46","10.1","10","14.2","63","3.88"
"-169.99","2986","26","-74","100.8","6.9","4.7","0","1.897","94","33","13.84","3","470","46","10.1","10","14.2","62","3.88"
"-169.97","2977","26","-74","100.8","6.9","4.6","0","1.891","94","33","13.84","3","470","46","10.2","10.1","14.2","62","3.882"
"-169.95","2973","26","-74","100.8","6.9","4.7","0","1.899","94","33","13.84","3","470","46","10.2","10.2","14.2","62","3.882"
"-169.93","2967","26","-74","100.8","6.9","4.6","0","1.897","94","33","13.84","3","470","46","10.3","10.3","14.2","62","3.883"
"-169.91","2967","26","-74","100.8","6.9","4.6","0","1.899","94","33","13.84","3","470","46","10.3","10.4","14.2","62","3.883"
"-169.89","2959","26","-74","100.8","7.1","4.6","0","1.899","94","33","13.84","3","470","46","10.4","10.4","14.2","62","3.883"
"-169.87","2956","27","-73","100.8","7.3","4.8","0","1.948","94","33","13.84","3","470","46","10.5","10.6","14.2","62","3.883"
"-169.85","2952","27","-73","100.8","7.3","4.6","0","1.899","94","33","13.84","3","470","46","10.5","10.7","14.2","62","3.88"
"-169.83","2950","27","-73","100.8","8.1","4.8","0","1.968","94","33","13.84","3","470","46","10.6","10.8","14.2","62","3.88"
"-169.81","2947","29","-71","100.8","9.7","5.2","0","2.126","94","33","13.84","3","470","46","10.7","10.9","14.2","62","3.886"
"-169.79","2952","31","-69","100.8","11.3","5.6","0","2.276","94","33","13.84","3","470","46","10.8","11","14.2","61","3.886"
"-169.77","2957","34","-66","100.8","12.1","5.8","0","2.38","94","33","13.84","3","470","46","11","11.1","14.2","61","3.877"
"-169.75","2967","37","-63","100.8","12.3","6.4","0","2.592","94","33","13.84","3","470","47.2","11","11.1","14.2","61","3.877"
"-169.73","2966","38","-62","100.8","12.5","6.4","0","2.604","94","33","13.81","3","470","47.8","11.1","11.2","14.2","61","3.872"
"-169.71","2984","40","-60","100.8","12.5","6.6","0","2.664","94","33","13.81","3","470","49","11.1","11.1","14.2","61","3.872"
"-169.69","2986","42","-58","100.8","13","6.7","0","2.712","94","33","13.81","3","470","48.9","11.1","10.9","14.2","61","3.872"
"-169.67","2984","44","-56","100.8","14","7.7","0","3.104","94","33","13.81","3","470","48.6","11","10.9","14.2","61","3.872"
"-169.65","2969","47","-53","100.8","14.8","8","0","3.225","94","33","13.81","3","470","48.2","11","10.8","14.3","61","3.882"
"-169.63","2964","49","-51","100.8","15.1","8.2","0","3.336","94","33","13.81","3","470","47.2","10.9","10.7","14.4","61","3.882"
"-169.61","2952","51","-49","100.8","15.2","8.1","0","3.286","94","33","13.81","3","470","46.6","10.8","10.7","14.5","62","3.877"
"-169.59","2948","53","-47","100.8","15.2","8.3","0","3.38","94","33","13.81","3","470","46","10.8","10.7","14.6","62","3.877"
"-169.57","2937","54","-46","100.8","15.2","8.4","0","3.43","94","33","13.81","3","470","45.7","10.7","10.6","14.9","62","3.874"
"-169.55","2938","55","-45","100.8","15.4","8.5","0","3.51","94","33","13.81","3","470","45.3","10.6","10.7","15.1","62","3.874"
"-169.53","2941","55","-45","100.8","15.4","8.7","0","3.558","94","33","13.81","3","470","45.1","10.6","10.6","15.3","62","3.885"
"-169.51","2951","56","-44","100.8","15.5","8.7","0","3.558","94","33","13.81","3","470","45.1","10.6","10.5","15.5","61","3.885"
"-169.49","2956","57","-43","100.8","15.8","8.8","0","3.608","94","33","13.81","3","470","44.8","10.6","10.4","15.7","61","3.885"
"-169.47","2962","58","-42","100.8","16.4","9","0","3.651","94","33","13.81","3","470","44.5","10.6","10.3","15.9","61","3.885"
"-169.45","2950","60","-40","100.8","17.9","9.7","0","3.947","94","33","13.81","3","470","43.9","10.6","10.4","16","61","3.878"
"-169.43","2948","63","-37","100.8","19","10.1","0","4.137","94","33","13.81","3","470","42.7","10.6","10.4","16.1","61","3.878"
"-169.41","2944","66","-34","100.8","19.2","10.3","0","4.216","94","33","13.81","3","470","41.9","10.6","10.4","16.1","61","3.901"
